,text,time
1281,2020年2月9日0 24时 黑龙江省报告新型冠状病毒感染的肺炎新增确诊病例24例 新增出院病例2例 新增死亡病例1例 新增疑似病例65例 截至2月9日24时 黑龙江省报告新型冠状病毒感染的肺炎确诊病例331例 其中 哈尔滨市128例 双鸭山市38例 绥化市37例 鸡西市34例 齐齐哈尔市30例 佳木斯市14例 七台河市14例 大庆市13例 牡丹江市12例 鹤岗市5例 黑河市4例 大兴安岭地区2例 现有重症病例44例 死亡病例7例 分别为绥化市确诊病例3例 大庆市确诊病例1例 双鸭山市确诊病例2例 齐齐哈尔市确诊病例1例 治愈出院病例15例 分别为哈尔滨市传染病医院7例 黑龙江省传染病防治院2例 双鸭山市人民医院1例 佳木斯市传染病医院1例 绥化市第一医院1例 牡丹江市第二人民医院1例 鹤岗市传染病医院1例 鸡西市传染病医院1例 现有疑似病例224例 全省当日发热门诊诊疗人数1849人 目前追踪到密切接触者9922人  已解除医学观察5516人 尚有4445人正在接受医学观察                   原图                             ,2020-02-10 08:04
1282,据国家卫健委数据统计 2月9日0 24时 全国湖北以外地区新增确诊病例444例 连续第6日呈下降态势 而过去6日这一数据分别为 890例 3日  731例 4日  707例 5日  696例 6日  558例 7日  509 8日    原图 ,2020-02-10 07:56
1283,2月9日0 24时 当日新增治愈出院病例632例 湖北356例  解除医学观察的密切接触者29307人 截至2月9日24时 累计治愈出院病例3281例   原图 ,2020-02-10 07:53
1284,2月9日0 24时 31个省 自治区 直辖市 和新疆生产建设兵团报告 新增确诊病例3062例 湖北2618例  新增重症病例296例 湖北258例  新增死亡病例97例 湖北91例 安徽2例 黑龙江 江西 海南 甘肃各1例  新增疑似病例4008例 湖北2272例    当日新增治愈出院病例632例 湖北356例  解除医学观察的密切接触者29307人   截至2月9日24时 据31个省 自治区 直辖市 和新疆生产建设兵团报告 现有确诊病例35982例 其中重症病例6484例  累计治愈出院病例3281例 累计死亡病例908例 累计报告确诊病例40171例 湖北核减87例 江西 甘肃各核减1例  现有疑似病例23589例 累计追踪到密切接触者399487人 尚在医学观察的密切接触者187518人   累计收到港澳台地区通报确诊病例64例 香港特别行政区36例 死亡1例  澳门特别行政区10例 治愈出院1例  台湾地区18例 治愈出院1例                    原图                             ,2020-02-10 07:48
1285, 中国加油  新片场社区  人民日报的秒拍视频   ,2020-02-10 07:48
1286, 该女子情绪激动 自称新郑某医院领导 威胁现场工作人员 扬长而去 9日 郑州发布 通报 该女子存在不当言行 造成了不良影响 已暂停其副院长职务 市纪委监委已成立调查组调查  豫视频的秒拍视频                                 ,2020-02-10 07:41
1287, 隐瞒 缓报 谎报有关信息或阻碍疫情防控工作人员履行职务的 依法依规追究责任 关于进一步加强社区 村 疫情防控工作的通告                  原图                             ,2020-02-10 07:24
1288, 买回家的食材会不会有新型冠状病毒 戳图了解社区防疫指南  有用 转存    组图共9张  原图 ,2020-02-10 07:01
1289,2020年2月9日0时 24时 湖北省新增新型冠状病毒肺炎病例2618例 其中 武汉市1921例 黄冈市115例 孝感市105例 鄂州市89例 随州市65例 襄阳市57例 黄石市52例 荆州市48例 宜昌市45例 仙桃市37例 恩施州21例 天门市20例 十堰市14例 咸宁市14例 荆门市12例 潜江市3例 全省新增死亡91例 其中 武汉市73例 孝感市4例 鄂州市3例 襄阳市2例 荆州市2例 黄冈市2例 仙桃市2例 黄石市1例 荆门市1例 随州市1例 新增出院356例 其中 武汉市167例 黄冈市52例 孝感市36例 咸宁市21例 荆门市15例 黄石市14例 荆州市12例 天门市9例 宜昌市7例 十堰市6例 鄂州市6例 恩施州4例 神农架林区4例 襄阳市2例 潜江市1例 截至2020年2月9日24时 湖北省累计报告新型冠状病毒肺炎病例29631例 其中 武汉市16902例 孝感市2541例 黄冈市2252例 随州市1049例 荆州市1045例 襄阳市1019例 黄石市805例 宜昌市749例 鄂州市725例 荆门市641例 咸宁市507例 十堰市481例 仙桃市416例 天门市217例 恩施州187例 潜江市85例 神农架林区10例 全省累计治愈出院1795例 全省累计死亡871例 病死率2 94  其中 天门市10例 病死率4 61  武汉市681例 病死率4 03  鄂州市24例 病死率3 31  荆门市20例 病死率3 12  潜江市2例 病死率2 35  黄冈市45例 病死率2   仙桃市7例 病死率1 68  荆州市15例 病死率1 44  孝感市33例 病死率1 3  宜昌市8例 病死率1 07  随州市10例 病死率0 95  襄阳市9例 病死率0 88  咸宁市4例 病死率0 79  黄石市3例 病死率0 37  目前仍在院治疗22160例 其中 重症4269例 危重症1236例 均在定点医疗机构接受隔离治疗 现有疑似病例18438人 其中集中隔离14388人 当日排除7194人 累计追踪密切接触者132555人 尚在接受医学观察73127人                   原图                             ,2020-02-10 06:16
1290, 北协和 南湘雅 东齐鲁 西华西  国内多批医疗队驰援武汉 被网友称为 王炸来了   天团 会师 提振士气 亮出底牌 更有底气 尽锐出战 派出精兵强将 见证国家强大的战斗力 更彰显出救命救人不遗余力 将柔情注入行动 将使命扛在肩上 等你们奏响凯歌平安归   原图 ,2020-02-10 00:00
1291,  原图 ,2020-02-09 23:11
1292,  人民日报 正在直播  共同关注  人民日报的微博视频    ,2020-02-09 21:00
1293,60   人民日报记者范佳元               组图共9张       原图                             ,2020-02-09 20:43
1294,2月9日 四川省第六批援助湖北医疗队伍出征 此次航班再度由英雄机长刘传健执飞 起飞前 刘传健来到客舱祝福出征的白衣战士们工作顺利 并带着大家齐呼 中国加油   武汉加油 助威壮行 封面新闻视频的秒拍视频  ,2020-02-09 20:33
1295,据 郑州发布 通报 针对网传郑州市一小区 业主群里物业人员让小区业主举手表决不让医务人员进入小区  经调查核实 小区物业人员在未弄清两人真实身份信息 未报告辖区办事处的情况下 擅自在业主群中发布征求业主意见信息 在网上造成不良影响 辖区办事处已责令该物业公司在小区业主群公开道歉 消除影响 同时安排社区人员加强对业主的宣传教育引导 多关爱和支持医护人员               组图共2张       原图                             ,2020-02-09 20:16
1296,浙江省湖州市南浔区人民法院9日公开开庭审理并当庭宣判了一起涉疫情居家隔离人员妨害公务案 被告人王某某被判处有期徒刑九个月 这是浙江省首例宣判的 居家隔离人员违反居家隔离规定 妨碍公务案件 2月2日上午 湖州市南浔区旧馆镇工作人员进行疫情防控巡查时 发现居家隔离人员王某某有违反居家隔离规定 擅自外出的行为 遂对其进行劝导 要求其遵守居家隔离规定 但王某某不予配合 并与工作人员发生争执 后旧馆派出所社区民警朱某某到场协助开展劝导工作 王某某仍不配合 并用手攻击朱某某 抓伤朱某某脸部 颈部   当日 本案被告王某某被带至派出所接受调查 并被刑事拘留 2月6日 湖州市南浔区人民检察院作出批准逮捕决定 并于9日以王某某涉嫌妨害公务罪向湖州市南浔区人民法院提起公诉 湖州市南浔区人民法院审理认为 被告人王某某在疫情防控期间 以暴力方法阻碍人民警察依法执行公务 且暴力袭击正在依法执行公务的人民警察 其行为已构成妨害公务罪 并依法从重处罚 遂作出有期徒刑九个月判决  新华社                   原图                             ,2020-02-09 20:09
1297,2月7日晚 位于武汉客厅会展中心的中南医院 方舱医院 正式投入使用 该方舱医院计划设立2000张床位 是目前武汉规模最大的 方舱医院  7日晚 首批近400名患者进入中南医院 方舱医院  每张床位都接通电源 标配电热毯 军大衣等生活物资 中南医院支援方舱医院的医护人员和8个国家援鄂医疗队也全部到位 将为患者提供及时科学的治疗观察 防止病情加重进展  方舱医院 不但可以让患者可以在正常就医 用餐 还配有读书角 大屏电视等设施 方便开展疾病宣教 心理疏导等  程远州 李晗               组图共2张       原图                             ,2020-02-09 19:53
1298,据哈尔滨发布 经过调查询问 现将2月8日0时 24时新增15例确诊患者活动轨迹公布如下 周知    组图共2张  原图 ,2020-02-09 19:32
1299,2月9日 中国人民解放军东部战区组织海空兵力实施战备巡航 成体系出动驱护舰 轰炸机 歼击机和预警机等多种武器装备 检验多军种一体化联合作战能力 空中兵力经巴士海峡 宫古海峡巡航飞行 并进行针对性实战课目演练 台湾及其附属岛屿是中国领土神圣不可分割的一部分 中国军队战备巡航完全正当合法 是针对当前台海安全形势和维护国家主权需要采取的必要行动 战区部队有决心 有能力挫败一切 台独 分裂活动 坚决捍卫国家主权安全和领土完整 坚决维护台海地区和平稳定                   原图                             ,2020-02-09 19:26
1300,  祝早日康复  陕视新闻的微博视频                                 ,2020-02-09 19:13
1301,武汉江欣苑社区党委书记胡明荣的电话一个接着一个 她的嗓子已经沙哑 为确保当地疫情的排查 她一天要打五六百个电话 有时候晚上也要打 充电器充着打 高峰期时 她曾有三天通宵没有合眼 基层社区工作者 你们辛苦了   人民日报的微博视频  ,2020-02-09 18:55
1302,      戳  转发周知    组图共9张  原图 ,2020-02-09 18:31
1303,2月9日下午 从武汉市定点收治医院转诊而来的重症患者 陆续抵达火神山医院 据重症医学科二科主任李维勤介绍 新冠肺炎重症患者入住后 首先要进行合理分诊 然后要适时进行抗病毒药物治疗 提高患者自身免疫力 下一步还要遵循医学救治次序 对重症患者进行精心治疗 细心护理  鲜敢 汪学潮               组图共3张       原图                             ,2020-02-09 18:23
1304,t cnA6PsdKfN  原图 ,2020-02-09 18:20
1305, 气溶胶传播是指飞沫在空气悬浮过程中失去水分而剩下的蛋白质和病原体组成的核 形成飞沫核 可以通过气溶胶的形式漂浮至远处 造成远距离的传播 在某些特殊的条件下也可能发生气溶胶传播 例如进行临床气管插管等专业医疗操作时 但目前尚没有证据显示新型冠状病毒通过气溶胶传播                   原图                             ,2020-02-09 18:02
1306,性 不必恐慌 新华网的微博视频  ,2020-02-09 17:51
1307, 支持金融机构向疫情防控重点企业提供优惠利率贷款 央行副行长刘国强在9日召开的全国强化疫情防控重点保障企业资金支持电视电话会议上表示 专项再贷款资金投向实行重点企业名单制管理 确保资金精准投向疫情防控重点企业 严格专项再贷款资金用途 确保资金用于重点企业救灾 救急的生产经营活动 不得用于重点企业的一般性资金需求 资金封闭使用 刘国强介绍 专项再贷款实行优惠利率 银行运用专项再贷款发放的贷款利率也要实行优惠利率 财政将按实际贷款利率再给予一半的贴息 确保企业实际融资成本低于1 6   新华社                   原图                             ,2020-02-09 17:47
1308,t cnA6PsRRPc  原图 ,2020-02-09 17:19
1309,网络出错,2020-02-09 17:17
1310,来了  有用 转存   原图 ,2020-02-09 17:09
1311,请您暂时不要外出 居家隔离观察14天 如发现本人或家人有发热 干咳 头疼 乏力等不适症状 请立即电话通知社区医生 村医 或居住地疾病预防控制中心 或到就近的网上公布的指定医疗机构就医 前往医疗机构就医途中 要佩戴口罩 不要乘坐公共交通工具 如果您想了解有关消毒 居家隔离注意事项等专业知识 请悠致电当地疾控中心 会有专业人员为您解答指导 如果您有其他需求或问题 可致电市长热线电话12345 我们会安排相关单位和专业人员为您提供居家医学观察期间的必要生活保障 扩散 急寻密切接触者 卓展A座 1月23日 27日去过的顾客及商户请注意                  原图                             ,2020-02-09 16:56
